,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2146,48,housemaid,married,high.school,no,no,no,cellular,jun,tue,399,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
2147,39,technician,married,basic.6y,no,no,no,cellular,apr,tue,88,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
2148,53,admin.,single,basic.6y,no,yes,no,telephone,may,tue,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2149,59,housemaid,married,basic.4y,unknown,no,yes,telephone,may,tue,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
2150,40,admin.,married,university.degree,unknown,no,yes,telephone,may,mon,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2151,44,blue-collar,single,basic.9y,no,yes,yes,cellular,nov,tue,182,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
2152,39,technician,married,professional.course,no,no,no,telephone,oct,thu,171,1,999,0,nonexistent,-0.1,93.798,-40.4,4.921,5195.8,yes
2153,30,self-employed,married,university.degree,no,yes,no,cellular,jun,fri,138,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
2154,48,admin.,married,university.degree,no,yes,no,cellular,aug,wed,203,7,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
2155,51,technician,divorced,high.school,no,yes,no,cellular,nov,mon,81,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
2156,29,admin.,married,university.degree,no,no,no,cellular,aug,fri,190,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
2157,38,blue-collar,single,high.school,no,no,no,cellular,may,fri,136,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
2158,30,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,176,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
2159,62,retired,single,university.degree,no,yes,yes,cellular,may,mon,112,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
2160,30,technician,single,professional.course,no,yes,no,cellular,aug,thu,93,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
2161,36,admin.,single,high.school,no,yes,no,cellular,aug,fri,159,1,3,2,success,-2.9,92.201,-31.4,0.849,5076.2,yes
2162,32,student,single,university.degree,no,no,no,telephone,may,fri,21,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
2163,56,unemployed,married,basic.9y,no,yes,yes,cellular,nov,fri,322,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
2164,39,admin.,married,high.school,no,yes,no,cellular,nov,mon,58,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
2165,36,admin.,single,high.school,no,no,yes,telephone,may,fri,148,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2166,36,technician,married,university.degree,no,yes,no,cellular,aug,fri,167,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
2167,34,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,137,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
2168,21,student,single,high.school,no,no,no,cellular,oct,tue,362,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,yes
2169,44,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,81,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
2170,31,admin.,married,high.school,no,no,no,telephone,jun,thu,952,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
2171,37,admin.,single,professional.course,no,no,no,cellular,aug,tue,223,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
2172,37,technician,married,university.degree,no,yes,no,telephone,may,tue,8,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2173,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,58,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
2174,47,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,147,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
2175,41,admin.,divorced,high.school,no,no,no,telephone,may,tue,72,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2176,33,technician,married,professional.course,no,yes,no,telephone,may,wed,316,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
2177,57,technician,married,professional.course,no,yes,no,cellular,may,mon,190,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
2178,29,services,single,university.degree,no,no,no,telephone,may,fri,339,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
2179,33,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
2180,40,admin.,divorced,professional.course,no,yes,yes,cellular,aug,fri,90,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2181,43,technician,married,university.degree,unknown,unknown,unknown,cellular,may,tue,426,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
2182,27,admin.,single,basic.9y,no,yes,yes,cellular,jul,tue,81,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
2183,41,management,married,university.degree,no,no,no,telephone,may,fri,106,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2184,58,retired,married,basic.4y,unknown,yes,no,cellular,jul,wed,374,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
2185,28,blue-collar,married,basic.9y,no,no,yes,telephone,may,mon,329,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
2186,55,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,244,2,6,3,success,-1.7,94.027,-38.3,0.904,4991.6,yes
2187,54,self-employed,married,university.degree,no,no,no,cellular,oct,thu,99,3,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,no
2188,56,management,divorced,university.degree,no,no,no,cellular,nov,wed,287,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
2189,56,unemployed,divorced,high.school,unknown,yes,no,cellular,nov,fri,109,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
2190,40,technician,married,high.school,no,yes,no,cellular,nov,wed,118,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
2191,49,management,married,university.degree,no,no,no,cellular,jul,mon,86,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
2192,30,admin.,single,university.degree,no,no,no,cellular,aug,mon,123,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2193,29,student,single,professional.course,no,no,no,telephone,nov,fri,232,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
2194,31,admin.,single,university.degree,no,no,yes,cellular,aug,thu,167,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2195,30,admin.,married,high.school,no,no,no,cellular,may,wed,166,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
2196,34,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,111,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2197,44,entrepreneur,divorced,basic.4y,no,no,no,cellular,jul,fri,170,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
2198,32,technician,single,university.degree,no,no,no,cellular,may,fri,457,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
2199,38,housemaid,divorced,university.degree,no,no,no,cellular,nov,wed,403,2,999,0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,yes
2200,37,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,48,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
2201,29,technician,married,university.degree,no,no,no,cellular,jul,thu,5,23,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
2202,30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,374,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2203,54,management,married,university.degree,no,yes,no,cellular,apr,thu,85,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
2204,43,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,tue,393,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
2205,33,admin.,married,university.degree,no,no,no,telephone,may,wed,92,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2206,32,admin.,single,university.degree,unknown,yes,no,cellular,aug,fri,256,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2207,57,retired,married,professional.course,no,yes,no,cellular,nov,thu,124,6,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,no
2208,29,admin.,married,university.degree,no,yes,no,cellular,aug,fri,137,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
2209,36,entrepreneur,married,unknown,unknown,yes,no,cellular,jul,mon,44,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
2210,48,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,268,1,3,3,success,-1.8,93.876,-40,0.668,5008.7,yes
2211,30,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,231,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
2212,45,admin.,married,university.degree,no,yes,no,cellular,sep,fri,64,1,999,2,failure,-3.4,92.379,-29.8,0.741,5017.5,no
2213,42,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,56,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
2214,31,admin.,single,high.school,no,no,no,cellular,jul,wed,96,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
2215,28,services,single,unknown,no,yes,no,cellular,may,tue,83,9,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
2216,53,services,married,unknown,no,yes,no,cellular,jun,tue,501,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
2217,58,admin.,married,university.degree,no,yes,no,telephone,oct,mon,9,1,999,0,nonexistent,-1.1,94.601,-49.5,0.953,4963.6,no
2218,32,services,married,high.school,no,no,yes,cellular,apr,fri,340,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
2219,31,unemployed,married,university.degree,no,no,no,cellular,aug,wed,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
2220,53,blue-collar,married,basic.4y,no,no,no,cellular,nov,mon,545,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
2221,53,admin.,married,basic.9y,no,no,no,telephone,may,wed,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
2222,32,housemaid,married,university.degree,no,yes,yes,cellular,aug,wed,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
2223,32,services,single,basic.6y,no,unknown,unknown,telephone,jun,thu,131,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2224,43,unemployed,married,basic.9y,no,yes,no,telephone,may,thu,305,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
2225,44,housemaid,married,basic.4y,unknown,no,no,telephone,jun,thu,124,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2226,45,blue-collar,married,high.school,unknown,no,no,cellular,aug,thu,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
2227,41,blue-collar,married,unknown,unknown,no,no,cellular,apr,fri,203,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
2228,64,unknown,married,unknown,no,yes,yes,cellular,aug,thu,219,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
2229,30,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,150,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
2230,31,technician,married,professional.course,no,no,no,cellular,jul,thu,3643,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
2231,27,admin.,single,high.school,unknown,no,no,cellular,jul,mon,1105,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
2232,38,technician,married,professional.course,no,yes,yes,cellular,nov,wed,11,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
2233,37,admin.,single,university.degree,no,no,yes,cellular,may,mon,553,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
2234,50,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,jul,thu,90,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
2235,60,technician,divorced,professional.course,unknown,yes,no,telephone,may,wed,202,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
2236,50,technician,divorced,professional.course,no,no,no,cellular,aug,mon,73,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
2237,34,admin.,single,high.school,no,no,no,cellular,jul,wed,127,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
2238,45,admin.,married,basic.6y,no,no,yes,cellular,jul,fri,268,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
2239,39,services,single,professional.course,unknown,yes,no,cellular,may,thu,199,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
2240,36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
2241,34,management,married,high.school,no,yes,no,cellular,jul,tue,838,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
2242,31,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,829,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
2243,27,student,single,university.degree,no,yes,no,telephone,may,mon,104,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
2244,35,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,312,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2245,50,technician,married,university.degree,no,no,no,cellular,jul,fri,146,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
2246,53,management,married,university.degree,no,yes,no,cellular,nov,tue,313,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
2247,27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,88,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
2248,57,housemaid,married,university.degree,no,no,no,cellular,jul,wed,388,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
2249,37,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,wed,136,5,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
2250,59,technician,married,basic.6y,unknown,no,no,telephone,may,thu,24,16,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
2251,49,housemaid,married,professional.course,no,no,no,telephone,may,thu,565,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
2252,32,management,married,high.school,no,no,yes,cellular,nov,mon,256,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
2253,34,unemployed,married,basic.9y,no,yes,no,cellular,may,thu,218,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
2254,25,self-employed,single,university.degree,no,no,no,telephone,may,wed,199,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2255,45,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,wed,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
2256,34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,fri,651,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
2257,29,admin.,single,university.degree,no,no,no,telephone,jun,thu,247,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
2258,53,blue-collar,married,unknown,unknown,yes,no,cellular,jul,fri,386,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
2259,29,technician,single,professional.course,unknown,yes,no,cellular,nov,thu,239,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
2260,39,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,183,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2261,40,admin.,divorced,high.school,no,yes,no,cellular,may,fri,164,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
2262,27,services,single,university.degree,no,yes,no,cellular,mar,mon,104,1,6,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
2263,55,unemployed,married,basic.9y,no,yes,no,cellular,oct,tue,156,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,no
2264,32,services,married,high.school,no,no,no,cellular,aug,wed,55,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
2265,54,admin.,married,professional.course,no,yes,no,cellular,aug,wed,103,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
2266,39,unemployed,married,university.degree,unknown,yes,no,cellular,nov,mon,74,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
2267,43,technician,divorced,professional.course,no,no,no,telephone,may,thu,644,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
2268,41,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,wed,122,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
2269,26,admin.,married,high.school,no,no,yes,cellular,nov,wed,112,1,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5,no
2270,52,technician,married,professional.course,no,yes,yes,cellular,aug,wed,203,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
2271,44,admin.,married,university.degree,no,no,no,cellular,aug,wed,96,2,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,no
2272,38,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,wed,145,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
2273,42,services,married,university.degree,no,unknown,unknown,cellular,jun,tue,122,1,999,1,failure,-2.9,92.963,-40.8,1.099,5076.2,no
2274,44,admin.,married,university.degree,no,no,no,cellular,nov,fri,135,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
2275,27,admin.,single,basic.6y,no,yes,no,telephone,may,fri,195,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
2276,28,management,married,university.degree,no,no,no,telephone,jun,wed,771,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
2277,47,housemaid,married,university.degree,no,yes,no,cellular,aug,mon,232,2,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2,yes
2278,34,services,married,high.school,no,yes,no,cellular,jul,mon,206,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
2279,55,blue-collar,divorced,basic.4y,unknown,yes,yes,cellular,may,mon,163,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
2280,34,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,513,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
2281,25,admin.,single,university.degree,no,no,no,telephone,aug,tue,103,3,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
2282,31,technician,single,professional.course,no,yes,no,cellular,aug,tue,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2283,35,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,393,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
2284,50,management,married,university.degree,no,no,no,cellular,sep,thu,718,4,999,3,failure,-1.1,94.199,-37.5,0.878,4963.6,no
2285,22,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,106,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
2286,48,unknown,married,basic.4y,unknown,no,no,telephone,may,tue,375,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
2287,35,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
2288,34,technician,married,professional.course,no,yes,no,cellular,nov,wed,107,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
2289,50,blue-collar,married,basic.4y,no,yes,yes,telephone,nov,tue,234,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
2290,25,student,single,high.school,no,yes,no,cellular,jul,tue,112,1,999,1,failure,-2.9,92.469,-33.6,1.044,5076.2,no
2291,51,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,mon,231,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
2292,32,student,single,high.school,unknown,yes,no,telephone,may,tue,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
2293,59,management,married,university.degree,no,yes,no,cellular,dec,thu,646,3,6,1,success,-3,92.713,-33,0.7,5023.5,no
2294,37,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,138,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
2295,40,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,181,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
2296,26,technician,single,professional.course,no,yes,no,telephone,jun,wed,605,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
2297,32,admin.,married,high.school,no,no,no,cellular,may,thu,84,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
2298,33,management,single,university.degree,no,yes,yes,cellular,apr,wed,1176,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes
2299,35,self-employed,married,basic.4y,unknown,no,no,telephone,jun,thu,140,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
2300,32,student,single,university.degree,no,yes,no,telephone,jun,wed,209,12,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
2301,35,admin.,married,high.school,unknown,no,no,cellular,jul,mon,356,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
2302,31,technician,single,university.degree,no,yes,no,cellular,nov,mon,984,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,yes
2303,38,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,693,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
2304,30,student,single,high.school,no,no,no,cellular,aug,tue,592,3,999,1,failure,-1.7,94.027,-38.3,0.899,4991.6,yes
2305,32,services,married,high.school,no,yes,no,telephone,may,wed,628,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes
2306,44,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,556,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
2307,35,admin.,single,university.degree,no,yes,no,cellular,jul,mon,673,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
2308,48,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,454,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
2309,52,retired,married,university.degree,unknown,no,no,cellular,nov,wed,172,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
2310,41,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,198,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
2311,65,housemaid,married,basic.4y,no,no,no,cellular,jun,mon,89,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
2312,43,services,divorced,high.school,no,no,no,cellular,jul,mon,122,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
